Location,Sea level [mm],Date
Helsinki Kaivopuisto,-334.5416666666667,2004-05-08
Helsinki Kaivopuisto,-298.4166666666667,2004-05-09
Helsinki Kaivopuisto,-204.04166666666666,2004-05-10
Helsinki Kaivopuisto,-219.33333333333334,2004-05-11
Helsinki Kaivopuisto,-225.25,2004-05-12
Helsinki Kaivopuisto,-239.0,2004-05-13
Helsinki Kaivopuisto,-139.75,2004-05-14
Helsinki Kaivopuisto,-195.83333333333334,2004-05-15
Helsinki Kaivopuisto,-140.79166666666666,2004-05-16
Helsinki Kaivopuisto,-143.54166666666666,2004-05-17
Helsinki Kaivopuisto,-59.25,2004-05-18
Helsinki Kaivopuisto,12.791666666666666,2004-05-19
Helsinki Kaivopuisto,79.04166666666667,2004-05-20
Helsinki Kaivopuisto,113.91666666666667,2004-05-21
Helsinki Kaivopuisto,103.0,2004-05-22
Helsinki Kaivopuisto,145.0,2004-05-23
Helsinki Kaivopuisto,155.91666666666666,2004-05-24
Helsinki Kaivopuisto,137.66666666666666,2004-05-25
Helsinki Kaivopuisto,131.04166666666666,2004-05-26
Helsinki Kaivopuisto,192.41666666666666,2004-05-27
Helsinki Kaivopuisto,164.41666666666666,2004-05-28
Helsinki Kaivopuisto,120.0,2004-05-29
Helsinki Kaivopuisto,149.54166666666666,2004-05-30
Helsinki Kaivopuisto,98.5,2004-05-31
Helsinki Kaivopuisto,-6.583333333333333,2004-06-01
Helsinki Kaivopuisto,-44.916666666666664,2004-06-02
Helsinki Kaivopuisto,-56.416666666666664,2004-06-03
Helsinki Kaivopuisto,-34.708333333333336,2004-06-04
Helsinki Kaivopuisto,-101.125,2004-06-05
Helsinki Kaivopuisto,-20.833333333333332,2004-06-06
Helsinki Kaivopuisto,-10.875,2004-06-07
Helsinki Kaivopuisto,-78.0,2004-06-08
Helsinki Kaivopuisto,68.79166666666667,2004-06-09
Helsinki Kaivopuisto,-31.875,2004-06-10
Helsinki Kaivopuisto,-77.20833333333333,2004-06-11
Helsinki Kaivopuisto,7.291666666666667,2004-06-12
Helsinki Kaivopuisto,74.5,2004-06-13
Helsinki Kaivopuisto,161.83333333333334,2004-06-14
Helsinki Kaivopuisto,118.70833333333333,2004-06-15
Helsinki Kaivopuisto,205.45833333333334,2004-06-16
Helsinki Kaivopuisto,251.95833333333334,2004-06-17
Helsinki Kaivopuisto,148.58333333333334,2004-06-18
Helsinki Kaivopuisto,131.0,2004-06-19
Helsinki Kaivopuisto,188.20833333333334,2004-06-20
Helsinki Kaivopuisto,76.79166666666667,2004-06-21
Helsinki Kaivopuisto,149.83333333333334,2004-06-22
Helsinki Kaivopuisto,97.91666666666667,2004-06-23
Helsinki Kaivopuisto,2.5,2004-06-24
Helsinki Kaivopuisto,52.333333333333336,2004-06-25
Helsinki Kaivopuisto,60.541666666666664,2004-06-26
Helsinki Kaivopuisto,106.83333333333333,2004-06-27
Helsinki Kaivopuisto,119.875,2004-06-28
Helsinki Kaivopuisto,166.58333333333334,2004-06-29
Helsinki Kaivopuisto,244.58333333333334,2004-06-30
Helsinki Kaivopuisto,184.04166666666666,2004-07-01
Helsinki Kaivopuisto,127.66666666666667,2004-07-02
Helsinki Kaivopuisto,208.79166666666666,2004-07-03
Helsinki Kaivopuisto,160.83333333333334,2004-07-04
Helsinki Kaivopuisto,163.29166666666666,2004-07-05
Helsinki Kaivopuisto,224.70833333333334,2004-07-06
Helsinki Kaivopuisto,206.70833333333334,2004-07-07
Helsinki Kaivopuisto,154.16666666666666,2004-07-08
Helsinki Kaivopuisto,43.958333333333336,2004-07-09
Helsinki Kaivopuisto,127.25,2004-07-10
Helsinki Kaivopuisto,197.20833333333334,2004-07-11
Helsinki Kaivopuisto,188.08333333333334,2004-07-12
Helsinki Kaivopuisto,238.91666666666666,2004-07-13
Helsinki Kaivopuisto,318.875,2004-07-14
Helsinki Kaivopuisto,265.1666666666667,2004-07-15
Helsinki Kaivopuisto,299.75,2004-07-16
Helsinki Kaivopuisto,292.125,2004-07-17
Helsinki Kaivopuisto,199.04166666666666,2004-07-18
Helsinki Kaivopuisto,142.375,2004-07-19
Helsinki Kaivopuisto,229.66666666666666,2004-07-20
Helsinki Kaivopuisto,80.25,2004-07-21
Helsinki Kaivopuisto,83.0,2004-07-22
Helsinki Kaivopuisto,65.0,2004-07-23
Helsinki Kaivopuisto,82.95833333333333,2004-07-24
Helsinki Kaivopuisto,114.58333333333333,2004-07-25
Helsinki Kaivopuisto,73.41666666666667,2004-07-26
Helsinki Kaivopuisto,78.79166666666667,2004-07-27
Helsinki Kaivopuisto,137.70833333333334,2004-07-28
Helsinki Kaivopuisto,221.83333333333334,2004-07-29
Helsinki Kaivopuisto,143.16666666666666,2004-07-30
Helsinki Kaivopuisto,96.25,2004-07-31
Helsinki Kaivopuisto,67.70833333333333,2004-08-01
Helsinki Kaivopuisto,5.208333333333333,2004-08-02
Helsinki Kaivopuisto,-22.333333333333332,2004-08-03
Helsinki Kaivopuisto,-20.875,2004-08-04
Helsinki Kaivopuisto,-43.458333333333336,2004-08-05
Helsinki Kaivopuisto,-62.083333333333336,2004-08-06
Helsinki Kaivopuisto,-90.29166666666667,2004-08-07
Helsinki Kaivopuisto,-82.875,2004-08-08
Helsinki Kaivopuisto,-117.25,2004-08-09
Helsinki Kaivopuisto,-149.83333333333334,2004-08-10
Helsinki Kaivopuisto,-81.33333333333333,2004-08-11
Helsinki Kaivopuisto,-155.58333333333334,2004-08-12
Helsinki Kaivopuisto,-176.25,2004-08-13
Helsinki Kaivopuisto,-200.41666666666666,2004-08-14
Helsinki Kaivopuisto,-49.125,2004-08-15
Helsinki Kaivopuisto,-81.33333333333333,2004-08-16
Helsinki Kaivopuisto,-76.0,2004-08-17
Helsinki Kaivopuisto,-41.958333333333336,2004-08-18
Helsinki Kaivopuisto,-111.125,2004-08-19
Helsinki Kaivopuisto,-21.125,2004-08-20
Helsinki Kaivopuisto,-61.583333333333336,2004-08-21
Helsinki Kaivopuisto,14.75,2004-08-22
Helsinki Kaivopuisto,111.0,2004-08-23
Helsinki Kaivopuisto,45.375,2004-08-24
Helsinki Kaivopuisto,-95.0,2004-08-25
Helsinki Kaivopuisto,-63.875,2004-08-26
Helsinki Kaivopuisto,11.0,2004-08-27
Helsinki Kaivopuisto,85.0,2004-08-28
Helsinki Kaivopuisto,94.91666666666667,2004-08-29
Helsinki Kaivopuisto,5.458333333333333,2004-08-30
Helsinki Kaivopuisto,35.625,2004-08-31
Helsinki Kaivopuisto,100.91666666666667,2004-09-01
Helsinki Kaivopuisto,107.33333333333333,2004-09-02
Helsinki Kaivopuisto,150.20833333333334,2004-09-03
Helsinki Kaivopuisto,76.08333333333333,2004-09-04
Helsinki Kaivopuisto,85.16666666666667,2004-09-05
Helsinki Kaivopuisto,107.125,2004-09-06
Helsinki Kaivopuisto,90.79166666666667,2004-09-07
Helsinki Kaivopuisto,-7.916666666666667,2004-09-08
Helsinki Kaivopuisto,63.291666666666664,2004-09-09
Helsinki Kaivopuisto,21.541666666666668,2004-09-10
Helsinki Kaivopuisto,-18.041666666666668,2004-09-11
Helsinki Kaivopuisto,30.75,2004-09-12
Helsinki Kaivopuisto,254.91666666666666,2004-09-13
Helsinki Kaivopuisto,135.54166666666666,2004-09-14
Helsinki Kaivopuisto,63.291666666666664,2004-09-15
Helsinki Kaivopuisto,245.79166666666666,2004-09-16
Helsinki Kaivopuisto,258.875,2004-09-17
Helsinki Kaivopuisto,211.08333333333334,2004-09-18
Helsinki Kaivopuisto,113.75,2004-09-19
Helsinki Kaivopuisto,149.29166666666666,2004-09-20
Helsinki Kaivopuisto,172.625,2004-09-21
Helsinki Kaivopuisto,280.75,2004-09-22
Helsinki Kaivopuisto,323.125,2004-09-23
Helsinki Kaivopuisto,338.0416666666667,2004-09-24
Helsinki Kaivopuisto,437.5833333333333,2004-09-25
Helsinki Kaivopuisto,429.9583333333333,2004-09-26
Helsinki Kaivopuisto,505.0416666666667,2004-09-27
Helsinki Kaivopuisto,558.0416666666666,2004-09-28
Helsinki Kaivopuisto,449.7916666666667,2004-09-29
Helsinki Kaivopuisto,300.875,2004-09-30
Helsinki Kaivopuisto,300.1666666666667,2004-10-01
Helsinki Kaivopuisto,256.625,2004-10-02
Helsinki Kaivopuisto,212.54166666666666,2004-10-03
Helsinki Kaivopuisto,198.125,2004-10-04
Helsinki Kaivopuisto,187.16666666666666,2004-10-05
Helsinki Kaivopuisto,218.83333333333334,2004-10-06
Helsinki Kaivopuisto,297.75,2004-10-07
Helsinki Kaivopuisto,299.6666666666667,2004-10-08
Helsinki Kaivopuisto,191.375,2004-10-09
Helsinki Kaivopuisto,166.625,2004-10-10
Helsinki Kaivopuisto,146.625,2004-10-11
Helsinki Kaivopuisto,154.41666666666666,2004-10-12
Helsinki Kaivopuisto,77.29166666666667,2004-10-13
Helsinki Kaivopuisto,-40.166666666666664,2004-10-14
Helsinki Kaivopuisto,-99.41666666666667,2004-10-15
Helsinki Kaivopuisto,-102.625,2004-10-16
Helsinki Kaivopuisto,-202.16666666666666,2004-10-17
Helsinki Kaivopuisto,29.791666666666668,2004-10-18
Helsinki Kaivopuisto,-14.5,2004-10-19
Helsinki Kaivopuisto,60.416666666666664,2004-10-20
Helsinki Kaivopuisto,-16.75,2004-10-21
Helsinki Kaivopuisto,77.83333333333333,2004-10-22
Helsinki Kaivopuisto,113.875,2004-10-23
Helsinki Kaivopuisto,75.83333333333333,2004-10-24
Helsinki Kaivopuisto,89.20833333333333,2004-10-25
Helsinki Kaivopuisto,207.625,2004-10-26
Helsinki Kaivopuisto,118.20833333333333,2004-10-27
Helsinki Kaivopuisto,119.58333333333333,2004-10-28
Helsinki Kaivopuisto,-32.208333333333336,2004-10-29
Helsinki Kaivopuisto,-158.08333333333334,2004-10-30
Helsinki Kaivopuisto,-13.16,2004-10-31
Helsinki Kaivopuisto,82.79166666666667,2004-11-01
Helsinki Kaivopuisto,68.08333333333333,2004-11-02
Helsinki Kaivopuisto,77.20833333333333,2004-11-03
Helsinki Kaivopuisto,-20.25,2004-11-04
Helsinki Kaivopuisto,53.041666666666664,2004-11-05
Helsinki Kaivopuisto,64.625,2004-11-06
Helsinki Kaivopuisto,99.29166666666667,2004-11-07
Helsinki Kaivopuisto,117.54166666666667,2004-11-08
Helsinki Kaivopuisto,47.708333333333336,2004-11-09
Helsinki Kaivopuisto,-82.04166666666667,2004-11-10
Helsinki Kaivopuisto,-47.5,2004-11-11
Helsinki Kaivopuisto,367.6666666666667,2004-11-12
Helsinki Kaivopuisto,12.083333333333334,2004-11-13
Helsinki Kaivopuisto,189.5,2004-11-14
Helsinki Kaivopuisto,428.8333333333333,2004-11-15
Helsinki Kaivopuisto,282.5416666666667,2004-11-16
Helsinki Kaivopuisto,262.5,2004-11-17
Helsinki Kaivopuisto,155.29166666666666,2004-11-18
Helsinki Kaivopuisto,179.45833333333334,2004-11-19
Helsinki Kaivopuisto,277.5833333333333,2004-11-20
Helsinki Kaivopuisto,204.41666666666666,2004-11-21
Helsinki Kaivopuisto,307.75,2004-11-22
Helsinki Kaivopuisto,-117.91666666666667,2004-11-23
Helsinki Kaivopuisto,162.45833333333334,2004-11-24
Helsinki Kaivopuisto,348.0833333333333,2004-11-25
Helsinki Kaivopuisto,214.95833333333334,2004-11-26
Helsinki Kaivopuisto,196.04166666666666,2004-11-27
Helsinki Kaivopuisto,210.5,2004-11-28
Helsinki Kaivopuisto,266.5833333333333,2004-11-29
Helsinki Kaivopuisto,262.1666666666667,2004-11-30
Helsinki Kaivopuisto,301.375,2004-12-01
Helsinki Kaivopuisto,160.0,2004-12-02
Helsinki Kaivopuisto,134.20833333333334,2004-12-03
Helsinki Kaivopuisto,279.4166666666667,2004-12-04
Helsinki Kaivopuisto,355.2916666666667,2004-12-05
Helsinki Kaivopuisto,250.79166666666666,2004-12-06
Helsinki Kaivopuisto,505.75,2004-12-07
Helsinki Kaivopuisto,386.7083333333333,2004-12-08
Helsinki Kaivopuisto,354.6666666666667,2004-12-09
Helsinki Kaivopuisto,302.625,2004-12-10
Helsinki Kaivopuisto,364.6666666666667,2004-12-11
Helsinki Kaivopuisto,325.125,2004-12-12
Helsinki Kaivopuisto,237.91666666666666,2004-12-13
Helsinki Kaivopuisto,267.5833333333333,2004-12-14
Helsinki Kaivopuisto,494.2083333333333,2004-12-15
Helsinki Kaivopuisto,324.25,2004-12-16
Helsinki Kaivopuisto,410.5416666666667,2004-12-17
Helsinki Kaivopuisto,336.875,2004-12-18
Helsinki Kaivopuisto,338.5,2004-12-19
Helsinki Kaivopuisto,496.3333333333333,2004-12-20
Helsinki Kaivopuisto,390.7083333333333,2004-12-21
Helsinki Kaivopuisto,511.375,2004-12-22
Helsinki Kaivopuisto,411.7916666666667,2004-12-23
Helsinki Kaivopuisto,459.75,2004-12-24
Helsinki Kaivopuisto,406.1666666666667,2004-12-25
Helsinki Kaivopuisto,485.5416666666667,2004-12-26
Helsinki Kaivopuisto,329.9583333333333,2004-12-27
Helsinki Kaivopuisto,258.9166666666667,2004-12-28
Helsinki Kaivopuisto,250.66666666666666,2004-12-29
Helsinki Kaivopuisto,536.6666666666666,2004-12-30
Helsinki Kaivopuisto,300.7916666666667,2004-12-31
Helsinki Kaivopuisto,358.25,2005-01-01
Helsinki Kaivopuisto,389.0,2005-01-02
Helsinki Kaivopuisto,494.5,2005-01-03
Helsinki Kaivopuisto,495.1666666666667,2005-01-04
Helsinki Kaivopuisto,658.875,2005-01-05
Helsinki Kaivopuisto,560.9166666666666,2005-01-06
Helsinki Kaivopuisto,731.75,2005-01-07
Helsinki Kaivopuisto,680.0833333333334,2005-01-08
Helsinki Kaivopuisto,1179.0833333333333,2005-01-09
Helsinki Kaivopuisto,723.0416666666666,2005-01-10
Helsinki Kaivopuisto,730.875,2005-01-11
Helsinki Kaivopuisto,713.0833333333334,2005-01-12
Helsinki Kaivopuisto,878.5833333333334,2005-01-13
Helsinki Kaivopuisto,678.1666666666666,2005-01-14
Helsinki Kaivopuisto,626.25,2005-01-15
Helsinki Kaivopuisto,755.0416666666666,2005-01-16
Helsinki Kaivopuisto,651.375,2005-01-17
Helsinki Kaivopuisto,527.7916666666666,2005-01-18
Helsinki Kaivopuisto,456.2083333333333,2005-01-19
Helsinki Kaivopuisto,513.9166666666666,2005-01-20
Helsinki Kaivopuisto,444.9583333333333,2005-01-21
Helsinki Kaivopuisto,598.2083333333334,2005-01-22
Helsinki Kaivopuisto,594.7083333333334,2005-01-23
Helsinki Kaivopuisto,438.4166666666667,2005-01-24
Helsinki Kaivopuisto,465.3333333333333,2005-01-25
Helsinki Kaivopuisto,445.2083333333333,2005-01-26
Helsinki Kaivopuisto,384.2916666666667,2005-01-27
Helsinki Kaivopuisto,209.16666666666666,2005-01-28
Helsinki Kaivopuisto,309.4583333333333,2005-01-29
Helsinki Kaivopuisto,338.7916666666667,2005-01-30
Helsinki Kaivopuisto,349.375,2005-01-31
Helsinki Kaivopuisto,337.25,2005-02-01
Helsinki Kaivopuisto,310.8333333333333,2005-02-02
Helsinki Kaivopuisto,221.375,2005-02-03
Helsinki Kaivopuisto,254.70833333333334,2005-02-04
Helsinki Kaivopuisto,322.8333333333333,2005-02-05
Helsinki Kaivopuisto,246.5,2005-02-06
Helsinki Kaivopuisto,136.875,2005-02-07
Helsinki Kaivopuisto,45.333333333333336,2005-02-08
Helsinki Kaivopuisto,28.458333333333332,2005-02-09
Helsinki Kaivopuisto,114.20833333333333,2005-02-10
Helsinki Kaivopuisto,62.625,2005-02-11
Helsinki Kaivopuisto,144.25,2005-02-12
Helsinki Kaivopuisto,-106.125,2005-02-13
Helsinki Kaivopuisto,-9.833333333333334,2005-02-14
Helsinki Kaivopuisto,65.0,2005-02-15
Helsinki Kaivopuisto,53.0,2005-02-16
Helsinki Kaivopuisto,30.166666666666668,2005-02-17
Helsinki Kaivopuisto,96.16666666666667,2005-02-18
Helsinki Kaivopuisto,77.79166666666667,2005-02-19
Helsinki Kaivopuisto,8.333333333333334,2005-02-20
Helsinki Kaivopuisto,2.25,2005-02-21
Helsinki Kaivopuisto,-138.20833333333334,2005-02-22
Helsinki Kaivopuisto,-276.5,2005-02-23
Helsinki Kaivopuisto,-181.125,2005-02-24
Helsinki Kaivopuisto,-137.95833333333334,2005-02-25
Helsinki Kaivopuisto,-203.79166666666666,2005-02-26
Helsinki Kaivopuisto,-236.0,2005-02-27
Helsinki Kaivopuisto,-181.91666666666666,2005-02-28
Helsinki Kaivopuisto,-232.04166666666666,2005-03-01
Helsinki Kaivopuisto,-170.29166666666666,2005-03-02
Helsinki Kaivopuisto,-223.33333333333334,2005-03-03
Helsinki Kaivopuisto,-250.5,2005-03-04
Helsinki Kaivopuisto,-369.0,2005-03-05
Helsinki Kaivopuisto,-367.8333333333333,2005-03-06
Helsinki Kaivopuisto,-332.5416666666667,2005-03-07
Helsinki Kaivopuisto,-273.2916666666667,2005-03-08
Helsinki Kaivopuisto,-313.25,2005-03-09
Helsinki Kaivopuisto,-231.33333333333334,2005-03-10
Helsinki Kaivopuisto,-318.7083333333333,2005-03-11
Helsinki Kaivopuisto,-354.0416666666667,2005-03-12
Helsinki Kaivopuisto,-195.91666666666666,2005-03-13
Helsinki Kaivopuisto,-168.625,2005-03-14
Helsinki Kaivopuisto,-130.58333333333334,2005-03-15
Helsinki Kaivopuisto,-166.375,2005-03-16
Helsinki Kaivopuisto,-163.91666666666666,2005-03-17
Helsinki Kaivopuisto,-65.91666666666667,2005-03-18
Helsinki Kaivopuisto,-111.625,2005-03-19
Helsinki Kaivopuisto,-84.375,2005-03-20
Helsinki Kaivopuisto,-88.5,2005-03-21
Helsinki Kaivopuisto,-160.33333333333334,2005-03-22
Helsinki Kaivopuisto,-192.875,2005-03-23
Helsinki Kaivopuisto,-180.16666666666666,2005-03-24
Helsinki Kaivopuisto,-142.20833333333334,2005-03-25
Helsinki Kaivopuisto,-213.0,2005-03-26
Helsinki Kaivopuisto,-239.30434782608697,2005-03-27
Helsinki Kaivopuisto,-248.45833333333334,2005-03-28
Helsinki Kaivopuisto,-283.7916666666667,2005-03-29
Helsinki Kaivopuisto,-292.7916666666667,2005-03-30
Helsinki Kaivopuisto,-287.0833333333333,2005-03-31
Helsinki Kaivopuisto,-274.5416666666667,2005-04-01
Helsinki Kaivopuisto,-292.9583333333333,2005-04-02
Helsinki Kaivopuisto,-286.0833333333333,2005-04-03
Helsinki Kaivopuisto,-314.75,2005-04-04
Helsinki Kaivopuisto,-312.4583333333333,2005-04-05
Helsinki Kaivopuisto,-192.83333333333334,2005-04-06
Helsinki Kaivopuisto,-307.4166666666667,2005-04-07
Helsinki Kaivopuisto,-241.375,2005-04-08
Helsinki Kaivopuisto,-264.2083333333333,2005-04-09
Helsinki Kaivopuisto,-159.54166666666666,2005-04-10
Helsinki Kaivopuisto,-32.583333333333336,2005-04-11
Helsinki Kaivopuisto,-122.04166666666667,2005-04-12
Helsinki Kaivopuisto,-91.16666666666667,2005-04-13
Helsinki Kaivopuisto,-122.375,2005-04-14
Helsinki Kaivopuisto,-141.91666666666666,2005-04-15
Helsinki Kaivopuisto,-185.91666666666666,2005-04-16
Helsinki Kaivopuisto,-207.58333333333334,2005-04-17
Helsinki Kaivopuisto,-236.66666666666666,2005-04-18
Helsinki Kaivopuisto,-263.625,2005-04-19
Helsinki Kaivopuisto,-208.33333333333334,2005-04-20
Helsinki Kaivopuisto,-155.20833333333334,2005-04-21
Helsinki Kaivopuisto,-220.08333333333334,2005-04-22
Helsinki Kaivopuisto,-254.95833333333334,2005-04-23
Helsinki Kaivopuisto,-238.83333333333334,2005-04-24
Helsinki Kaivopuisto,-264.2916666666667,2005-04-25
Helsinki Kaivopuisto,-323.875,2005-04-26
Helsinki Kaivopuisto,-347.75,2005-04-27
Helsinki Kaivopuisto,-347.0,2005-04-28
Helsinki Kaivopuisto,-287.25,2005-04-29
Helsinki Kaivopuisto,-331.5833333333333,2005-04-30
Helsinki Kaivopuisto,-321.0416666666667,2005-05-01
Helsinki Kaivopuisto,-325.9583333333333,2005-05-02
Helsinki Kaivopuisto,-361.75,2005-05-03
Helsinki Kaivopuisto,-298.4166666666667,2005-05-04
Helsinki Kaivopuisto,-260.25,2005-05-05
Helsinki Kaivopuisto,-201.20833333333334,2005-05-06
Helsinki Kaivopuisto,-140.16666666666666,2005-05-07
Helsinki Kaivopuisto,-154.45833333333334,2005-05-08
Helsinki Kaivopuisto,-38.375,2005-05-09
Helsinki Kaivopuisto,-83.29166666666667,2005-05-10
Helsinki Kaivopuisto,23.375,2005-05-11
Helsinki Kaivopuisto,-61.333333333333336,2005-05-12
Helsinki Kaivopuisto,-54.166666666666664,2005-05-13
Helsinki Kaivopuisto,-22.75,2005-05-14
Helsinki Kaivopuisto,-69.58333333333333,2005-05-15
Helsinki Kaivopuisto,-144.54166666666666,2005-05-16
Helsinki Kaivopuisto,-47.375,2005-05-17
Helsinki Kaivopuisto,-51.125,2005-05-18
Helsinki Kaivopuisto,-21.083333333333332,2005-05-19
Helsinki Kaivopuisto,-84.625,2005-05-20
Helsinki Kaivopuisto,-171.20833333333334,2005-05-21
Helsinki Kaivopuisto,-162.5,2005-05-22
Helsinki Kaivopuisto,-160.70833333333334,2005-05-23
Helsinki Kaivopuisto,-116.25,2005-05-24
Helsinki Kaivopuisto,-75.75,2005-05-25
Helsinki Kaivopuisto,-96.79166666666667,2005-05-26
Helsinki Kaivopuisto,-73.79166666666667,2005-05-27
Helsinki Kaivopuisto,-103.875,2005-05-28
Helsinki Kaivopuisto,-125.5,2005-05-29
Helsinki Kaivopuisto,-64.66666666666667,2005-05-30
Helsinki Kaivopuisto,-83.875,2005-05-31
Helsinki Kaivopuisto,7.291666666666667,2005-06-01
Helsinki Kaivopuisto,23.833333333333332,2005-06-02
Helsinki Kaivopuisto,-53.958333333333336,2005-06-03
Helsinki Kaivopuisto,-90.33333333333333,2005-06-04
Helsinki Kaivopuisto,27.958333333333332,2005-06-05
Helsinki Kaivopuisto,52.083333333333336,2005-06-06
Helsinki Kaivopuisto,35.333333333333336,2005-06-07
Helsinki Kaivopuisto,99.875,2005-06-08
Helsinki Kaivopuisto,55.75,2005-06-09
Helsinki Kaivopuisto,4.958333333333333,2005-06-10
Helsinki Kaivopuisto,17.416666666666668,2005-06-11
Helsinki Kaivopuisto,102.83333333333333,2005-06-12
Helsinki Kaivopuisto,79.25,2005-06-13
Helsinki Kaivopuisto,55.833333333333336,2005-06-14
Helsinki Kaivopuisto,15.791666666666666,2005-06-15
Helsinki Kaivopuisto,-15.916666666666666,2005-06-16
Helsinki Kaivopuisto,-16.5,2005-06-17
Helsinki Kaivopuisto,4.416666666666667,2005-06-18
Helsinki Kaivopuisto,53.083333333333336,2005-06-19
Helsinki Kaivopuisto,13.083333333333334,2005-06-20
Helsinki Kaivopuisto,-31.916666666666668,2005-06-21
Helsinki Kaivopuisto,-42.041666666666664,2005-06-22
Helsinki Kaivopuisto,15.625,2005-06-23
Helsinki Kaivopuisto,53.291666666666664,2005-06-24
Helsinki Kaivopuisto,15.666666666666666,2005-06-25
Helsinki Kaivopuisto,104.875,2005-06-26
Helsinki Kaivopuisto,68.58333333333333,2005-06-27
Helsinki Kaivopuisto,116.41666666666667,2005-06-28
Helsinki Kaivopuisto,139.125,2005-06-29
Helsinki Kaivopuisto,130.5,2005-06-30
Helsinki Kaivopuisto,54.208333333333336,2005-07-01
Helsinki Kaivopuisto,44.708333333333336,2005-07-02
Helsinki Kaivopuisto,20.541666666666668,2005-07-03
Helsinki Kaivopuisto,-33.791666666666664,2005-07-04
Helsinki Kaivopuisto,-76.5,2005-07-05
Helsinki Kaivopuisto,-70.875,2005-07-06
Helsinki Kaivopuisto,-61.708333333333336,2005-07-07
Helsinki Kaivopuisto,-62.0,2005-07-08
Helsinki Kaivopuisto,-75.45833333333333,2005-07-09
Helsinki Kaivopuisto,-80.0,2005-07-10
Helsinki Kaivopuisto,-85.83333333333333,2005-07-11
Helsinki Kaivopuisto,-88.41666666666667,2005-07-12
Helsinki Kaivopuisto,-100.83333333333333,2005-07-13
Helsinki Kaivopuisto,-89.41666666666667,2005-07-14
Helsinki Kaivopuisto,-56.458333333333336,2005-07-15
Helsinki Kaivopuisto,-101.625,2005-07-16
Helsinki Kaivopuisto,-15.583333333333334,2005-07-17
Helsinki Kaivopuisto,1.9166666666666667,2005-07-18
Helsinki Kaivopuisto,16.291666666666668,2005-07-19
Helsinki Kaivopuisto,141.375,2005-07-20
Helsinki Kaivopuisto,49.833333333333336,2005-07-21
